 Index  name               key                s         l        spin.x          spin.y          spin.z
    274  ESLE970            Marker               0.970   0.000   -0.0059660097    0.9992667487   -0.0378202550
    275  QC1LPE971          Sad_Mult             0.970   0.000   -0.0059660561    0.9992666847   -0.0378219382
    276  QC1LE975           Sad_Mult             0.980   0.010   -0.0052773183    0.9993032395   -0.0369484149
    277  QC1LPE979          Sad_Mult             0.980   0.000   -0.0052773672    0.9993031821   -0.0369499606
    278  ESLE980            Marker               0.980   0.000   -0.0052773672    0.9993031821   -0.0369499606
    279  QC1LPE981          Sad_Mult             0.980   0.000   -0.0052774125    0.9993031256   -0.0369514839
    280  QC1LE985           Sad_Mult             0.990   0.010   -0.0046146544    0.9993485844   -0.0357926221
    281  QC1LPE989          Sad_Mult             0.990   0.000   -0.0046147019    0.9993485341   -0.0357940196
    282  ESLE990            Marker               0.990   0.000   -0.0046147019    0.9993485341   -0.0357940196
    283  QC1LPE991          Sad_Mult             0.990   0.000   -0.0046147459    0.9993484842   -0.0357954070
    284  QC1LE995           Sad_Mult             1.000   0.010   -0.0039817517    0.9994018160   -0.0343533960
    285  QC1LPE999          Sad_Mult             1.000   0.000   -0.0039817974    0.9994017720   -0.0343546699
    286  ESLE1000           Marker               1.000   0.000   -0.0039817974    0.9994017720   -0.0343546699
    287  QC1LPE1001         Sad_Mult             1.000   0.000   -0.0039818403    0.9994017285   -0.0343559309
    288  QC1LE1005          Sad_Mult             1.010   0.010   -0.0033819863    0.9994606458   -0.0326646547
    289  QC1LPE1009         Sad_Mult             1.010   0.000   -0.0033820304    0.9994606078   -0.0326658141
    290  ESLE1010           Marker               1.010   0.000   -0.0033820304    0.9994606078   -0.0326658141
    291  QC1LPE1011         Sad_Mult             1.010   0.000   -0.0033820723    0.9994605707   -0.0326669431
    292  QC1LE1015          Sad_Mult             1.020   0.010   -0.0028177683    0.9995221295   -0.0307826724
    293  QC1LPE1019         Sad_Mult             1.020   0.000   -0.0028178110    0.9995220974   -0.0307837101
